"../test-repos/integer32llc_rust-playground/ui/frontend/reducers/output/gist.ts","gist","any"
"../test-repos/integer32llc_rust-playground/ui/frontend/reducers/output/mir.ts","mir","any"
"../test-repos/integer32llc_rust-playground/ui/frontend/reducers/output/assembly.ts","assembly","any"
"../test-repos/integer32llc_rust-playground/ui/frontend/reducers/output/wasm.ts","wasm","any"
"../test-repos/integer32llc_rust-playground/ui/frontend/reducers/output/format.ts","format","any"
"../test-repos/integer32llc_rust-playground/ui/frontend/reducers/output/execute.ts","execute","any"
"../test-repos/integer32llc_rust-playground/ui/frontend/reducers/output/clippy.ts","clippy","any"
"../test-repos/integer32llc_rust-playground/ui/frontend/reducers/output/sharedStateManagement.ts","start","any"
"../test-repos/integer32llc_rust-playground/ui/frontend/reducers/output/sharedStateManagement.ts","finish","any"
"../test-repos/integer32llc_rust-playground/ui/frontend/reducers/crates.ts","crates","any"
"../test-repos/integer32llc_rust-playground/ui/frontend/reducers/page.ts","page","Page"
"../test-repos/integer32llc_rust-playground/ui/frontend/reducers/code.ts","code","any"
"../test-repos/integer32llc_rust-playground/ui/frontend/reducers/configuration.ts","configuration","State"
"../test-repos/jamesknelson_junctions/packages/junctions/test/Junctions.test.ts","root","JunctionTemplate<unknown, any, { '/test': PageTemplate<unknown, any, unknown>; }>"
"../test-repos/jamesknelson_junctions/packages/junctions/examples/Blog.ts","ArticleComponent","any"
"../test-repos/jamesknelson_junctions/packages/junctions/src/JunctionTemplate.ts","createJunctionTemplate","JunctionTemplate<Meta, Component, Children>"
"../test-repos/jamesknelson_junctions/packages/junctions/src/JunctionTemplate.ts","split","AsyncObjectContainer<T>"
"../test-repos/jamesknelson_junctions/packages/junctions/src/JunctionTemplate.ts","compareStrings","1 | -1 | 0"
"../test-repos/jamesknelson_junctions/packages/junctions/src/PageTemplate.ts","createPageTemplate","PageTemplate<Meta, Component, Content>"
"../test-repos/jamesknelson_junctions/packages/junctions/src/BrowserNavigation.ts","announce","void"
"../test-repos/jamesknelson_junctions/packages/junctions/src/BrowserNavigation.ts","createAnnouncerDiv","any"
"../test-repos/jamesknelson_junctions/packages/junctions/src/Location.ts","concatLocations","Location"
"../test-repos/jamesknelson_junctions/packages/junctions/src/Location.ts","parseLocationString","Location"
"../test-repos/jamesknelson_junctions/packages/junctions/src/Location.ts","joinPaths","any"
"../test-repos/jamesknelson_junctions/packages/junctions/src/Location.ts","joinQueryStrings","string"
"../test-repos/jamesknelson_junctions/packages/junctions/src/Location.ts","createHref","string"
"../test-repos/jamesknelson_junctions/packages/junctions/src/Location.ts","parseQuery","Query"
"../test-repos/jamesknelson_junctions/packages/junctions/src/Location.ts","stringifyQuery","string"
"../test-repos/jamesknelson_junctions/packages/junctions/src/RouterConfig.ts","createRouterConfig","RouterConfig<RootJunctionTemplate>"
"../test-repos/jamesknelson_junctions/packages/junctions/src/Patterns.ts","createRootMountedPattern","MountedPattern"
"../test-repos/jamesknelson_junctions/packages/junctions/src/Patterns.ts","compilePattern","CompiledPattern"
"../test-repos/jamesknelson_junctions/packages/junctions/src/Patterns.ts","createChildMountedPattern","MountedPattern"
"../test-repos/jamesknelson_junctions/packages/junctions/src/Patterns.ts","addParamsToMountedPattern","MountedPattern"
"../test-repos/jamesknelson_junctions/packages/junctions/src/Patterns.ts","matchMountedPatternAgainstLocation","PatternMatch"
"../test-repos/jamesknelson_junctions/packages/junctions/src/Patterns.ts","escapeRegExp","any"
"../test-repos/jamesknelson_junctions/packages/junctions/src/RedirectTemplate.ts","createRedirectTemplate","RedirectTemplate<any>"
"../test-repos/jamesknelson_junctions/packages/junctions/src/ContentHelpers.ts","createContentHelpers","ContentHelpers"
"../test-repos/jamesknelson_junctions/packages/junctions/src/ContentHelpers.ts","getPages","Promise<{ [K in keyof Pathnames]: Page<PageTemplate<any, any, any>>; }>"
"../test-repos/jamesknelson_junctions/packages/junctions/src/ContentHelpers.ts","getPages","Promise<{ [K in keyof Pathnames]: Page<PageTemplate<any, any, any>>; }>"
"../test-repos/jamesknelson_junctions/packages/junctions/src/ContentHelpers.ts","getPages","Promise<{ [K in keyof Pathnames]: Page<PageTemplate<any, any, any>>; }>"
"../test-repos/jamesknelson_junctions/packages/junctions/src/ContentHelpers.ts","getRouteSegment","Promise<RouteSegment>"
"../test-repos/jamesknelson_junctions/packages/junctions/src/ContentHelpers.ts","getPageMap","Promise<PageMap>"
"../test-repos/jamesknelson_junctions/packages/junctions/src/ContentHelpers.ts","getPageNode","Promise<Page<PageTemplate<any, any, any>>>"
"../test-repos/jamesknelson_junctions/packages/junctions/src/ContentHelpers.ts","processFinalNodeWithoutContent","void"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/longest-common-subsequence/longest-common-subsequence.ts","lcsLengths","number[][]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/longest-common-subsequence/longest-common-subsequence.ts","walkLCS","string"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/longest-common-subsequence/longest-common-subsequence.ts","findLCS","string"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/priority-queue/priority-queue.ts","maximum","number"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/priority-queue/priority-queue.ts","extractMax","number"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/priority-queue/priority-queue.ts","isParentInvalid","boolean"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/priority-queue/priority-queue.ts","increasePriority","number[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/priority-queue/priority-queue.ts","insert","number[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/huffman/huffman.ts","huffman","any"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/inversions-count/inversions-count.ts","merge","number"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/inversions-count/inversions-count.ts","countInversions","number"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/maximum-subarray/maximum-subarray.ts","maxCrossSubarray","{ start: number; end: number; sum: number; }"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/maximum-subarray/maximum-subarray.ts","maxSubarray","{ start: number; end: number; sum: number; }"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/activity-selection/activity-selection.ts","activitySelector","T[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/change-making/change-making.ts","changeMaking","number"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/change-making/change-making.ts","minCoins","number"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/rod-cutting/rod-cutting.ts","topDownCutRod","BestResults"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/rod-cutting/rod-cutting.ts","topDownCutRodAux","BestResults"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/rod-cutting/rod-cutting.ts","bottomUpCutRod","BestResults"
"../test-repos/jiayihu_pretty-algorithms/algorithms/misc/rod-cutting/rod-cutting.ts","cutRod","number[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/sort/selection-sort/selection-sort.ts","selectionSort","number[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/sort/counting-sort/counting-sort.ts","countingSort","number[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/sort/quick-sort/quick-sort.ts","partition","number"
"../test-repos/jiayihu_pretty-algorithms/algorithms/sort/quick-sort/quick-sort.ts","quickSort","number[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/sort/merge-sort/merge-sort.ts","merge","number[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/sort/merge-sort/merge-sort.ts","mergeSort","number[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/sort/insertion-sort/insertion-sort.ts","insertionSort","number[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/sort/merge-and-insertion-sort/merge-and-insertion-sort.ts","mergeAndInsertionSort","number[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/sort/heap-sort/heap-sort.ts","parent","number"
"../test-repos/jiayihu_pretty-algorithms/algorithms/sort/heap-sort/heap-sort.ts","left","number"
"../test-repos/jiayihu_pretty-algorithms/algorithms/sort/heap-sort/heap-sort.ts","right","number"
"../test-repos/jiayihu_pretty-algorithms/algorithms/sort/heap-sort/heap-sort.ts","isInHeap","boolean"
"../test-repos/jiayihu_pretty-algorithms/algorithms/sort/heap-sort/heap-sort.ts","maxHeapify","number[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/sort/heap-sort/heap-sort.ts","buildMaxHeap","number[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/sort/heap-sort/heap-sort.ts","heapSort","number[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/utils.ts","fill","T[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/utils.ts","increaseOfPrevious","void"
"../test-repos/jiayihu_pretty-algorithms/algorithms/utils.ts","moveRight","void"
"../test-repos/jiayihu_pretty-algorithms/algorithms/utils.ts","range","number[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/utils.ts","reverseRange","number[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/utils.ts","toSerializableTree","Node"
"../test-repos/jiayihu_pretty-algorithms/algorithms/utils.ts","setHead","number[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/utils.ts","swap","number[]"
"../test-repos/jiayihu_pretty-algorithms/algorithms/search/binary-search-tree/binary-search-tree.spec.ts","createBST","Node"
"../test-repos/jiayihu_pretty-algorithms/algorithms/search/binary-search-tree/binary-search-tree.ts","createNode","Node"
"../test-repos/jiayihu_pretty-algorithms/algorithms/search/binary-search-tree/binary-search-tree.ts","inOrderWalk","void"
"../test-repos/jiayihu_pretty-algorithms/algorithms/search/binary-search-tree/binary-search-tree.ts","search","Node"
"../test-repos/jiayihu_pretty-algorithms/algorithms/search/binary-search-tree/binary-search-tree.ts","minimum","Node"
"../test-repos/jiayihu_pretty-algorithms/algorithms/search/binary-search-tree/binary-search-tree.ts","maximum","Node"
"../test-repos/jiayihu_pretty-algorithms/algorithms/search/binary-search-tree/binary-search-tree.ts","successor","Node"
"../test-repos/jiayihu_pretty-algorithms/algorithms/search/binary-search-tree/binary-search-tree.ts","predecessor","Node"
"../test-repos/jiayihu_pretty-algorithms/algorithms/search/binary-search-tree/binary-search-tree.ts","insert","void"
"../test-repos/jiayihu_pretty-algorithms/algorithms/search/binary-search-tree/binary-search-tree.ts","transplant","void"
"../test-repos/jiayihu_pretty-algorithms/algorithms/search/binary-search-tree/binary-search-tree.ts","remove","void"
"../test-repos/jiayihu_pretty-algorithms/algorithms/search/binary-search/binary-search.ts","binarySearch","number"
"../test-repos/liangzeng_cqrs/src/lib/eventAlias.ts","getAlias","any"
"../test-repos/liangzeng_cqrs/src/lib/reborn.ts","reborm","Actor"
"../test-repos/liangzeng_cqrs/src/lib/Domain.ts","run","void"
"../test-repos/liangzeng_cqrs/src/lib/Service.ts","tryLock","Promise<void>"
"../test-repos/localvoid_kivi/tests/vdom.spec.ts","injectVNode","void"
"../test-repos/localvoid_kivi/tests/vdom.spec.ts","gen","VNode | VNode[]"
"../test-repos/localvoid_kivi/tests/vdom.spec.ts","checkInnerHtmlEquals","void"
"../test-repos/localvoid_kivi/tests/vdom.spec.ts","getLifecycleState","LifecycleState"
"../test-repos/localvoid_kivi/tests/random/children_reconciliation.ts","injectVNode","void"
"../test-repos/localvoid_kivi/tests/random/children_reconciliation.ts","gen","VNode | VNode[]"
"../test-repos/localvoid_kivi/tests/random/children_reconciliation.ts","checkInnerHtmlEquals","void"
"../test-repos/localvoid_kivi/tests/random/children_reconciliation.ts","getRandomInt","number"
"../test-repos/localvoid_kivi/tests/random/children_reconciliation.ts","generateRandomSeq","number[]"
"../test-repos/localvoid_kivi/tests/random/children_reconciliation.ts","createTestCase","void"
"../test-repos/localvoid_kivi/tests/random/children_reconciliation.ts","runTests","void"
"../test-repos/localvoid_kivi/lib/component.ts","updateComponent","void"
"../test-repos/localvoid_kivi/lib/component.ts","componentAttached","void"
"../test-repos/localvoid_kivi/lib/component.ts","componentDetached","void"
"../test-repos/localvoid_kivi/lib/component.ts","componentCancelSubscriptions","void"
"../test-repos/localvoid_kivi/lib/component.ts","componentCancelTransientSubscriptions","void"
"../test-repos/localvoid_kivi/lib/component.ts","injectComponent","Component<P, S>"
"../test-repos/localvoid_kivi/lib/component.ts","mountComponent","Component<P, S>"
"../test-repos/localvoid_kivi/lib/scheduler.ts","clock","number"
"../test-repos/localvoid_kivi/lib/scheduler.ts","requestMicrotaskExecution","void"
"../test-repos/localvoid_kivi/lib/scheduler.ts","requestMacrotaskExecution","void"
"../test-repos/localvoid_kivi/lib/scheduler.ts","requestNextFrame","void"
"../test-repos/localvoid_kivi/lib/scheduler.ts","handleWindowMessage","void"
"../test-repos/localvoid_kivi/lib/scheduler.ts","handleNextFrame","void"
"../test-repos/localvoid_kivi/lib/scheduler.ts","runMicrotasks","void"
"../test-repos/localvoid_kivi/lib/scheduler.ts","runMacrotasks","void"
"../test-repos/localvoid_kivi/lib/scheduler.ts","scheduleMicrotask","void"
"../test-repos/localvoid_kivi/lib/scheduler.ts","scheduleMacrotask","void"
"../test-repos/localvoid_kivi/lib/scheduler.ts","currentFrame","FrameTasksGroup"
"../test-repos/localvoid_kivi/lib/scheduler.ts","nextFrame","FrameTasksGroup"
"../test-repos/localvoid_kivi/lib/scheduler.ts","startUpdateComponentEachFrame","void"
"../test-repos/localvoid_kivi/lib/scheduler.ts","isMounting","boolean"
"../test-repos/localvoid_kivi/lib/scheduler.ts","startMounting","void"
"../test-repos/localvoid_kivi/lib/scheduler.ts","finishMounting","void"
"../test-repos/localvoid_kivi/lib/debug.ts","printError","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","vNodeAttach","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","vNodeAttached","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","vNodeDetach","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","vNodeDispose","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","vNodeInstantiate","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","vNodeRender","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","vNodeMount","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","vNodeInsertChild","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","vNodeReplaceChild","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","vNodeMoveChild","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","vNodeRemoveChild","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","vNodeRemoveAllChildren","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","syncVNodes","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","_canSyncVNodes","boolean"
"../test-repos/localvoid_kivi/lib/vnode.ts","_syncChildren","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","_syncChildrenNaive","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","_syncChildrenTrackByKeys","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","_lis","number[]"
"../test-repos/localvoid_kivi/lib/vnode.ts","syncStaticShapeAttrs","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","syncDynamicShapeAttrs","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","syncStaticShapeProps","void"
"../test-repos/localvoid_kivi/lib/vnode.ts","createVText","VNode"
"../test-repos/localvoid_kivi/lib/vnode.ts","createVElement","VNode"
"../test-repos/localvoid_kivi/lib/vnode.ts","createVSvgElement","VNode"
"../test-repos/localvoid_kivi/lib/utils.ts","normalizeVNodes","VNode[]"
"../test-repos/localvoid_kivi/lib/misc.ts","setAttr","void"
"../test-repos/localvoid_kivi/lib/misc.ts","matchesWithAncestors","Element"
"../test-repos/lzghzr_bilive_client/bilive/lib/tools.ts","getHeaders","any"
"../test-repos/lzghzr_bilive_client/bilive/lib/tools.ts","testIP","Promise<number>"
"../test-repos/lzghzr_bilive_client/bilive/lib/tools.ts","getShortRoomID","number"
"../test-repos/lzghzr_bilive_client/bilive/lib/tools.ts","getLongRoomID","number"
"../test-repos/lzghzr_bilive_client/bilive/lib/tools.ts","XHR","Promise<response<T>>"
"../test-repos/lzghzr_bilive_client/bilive/lib/tools.ts","Options","Promise<any>"
"../test-repos/lzghzr_bilive_client/bilive/lib/tools.ts","setCookie","any"
"../test-repos/lzghzr_bilive_client/bilive/lib/tools.ts","getCookie","string"
"../test-repos/lzghzr_bilive_client/bilive/lib/tools.ts","JSONparse","Promise<T>"
"../test-repos/lzghzr_bilive_client/bilive/lib/tools.ts","Hash","string"
"../test-repos/lzghzr_bilive_client/bilive/lib/tools.ts","Log","void"
"../test-repos/lzghzr_bilive_client/bilive/lib/tools.ts","ErrorLog","void"
"../test-repos/lzghzr_bilive_client/bilive/lib/tools.ts","Sleep","Promise<"sleep">"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/boxes-store.ts","move","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/boxes-store.ts","setName","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/boxes-store.ts","afterCreate","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/boxes-store.ts","addBox","{ id: IType<any, never>; name: string; x: number; y: number; } & { readonly width: number; readonly isSelected: boolean; } & { move: (dx: any, dy: any) => void; setName: (newName: any) => void; } & IStateTreeNode & ISnapshottable<...>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/boxes-store.ts","addArrow","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/boxes-store.ts","setSelection","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/boxes-store.ts","createBox","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/boxes-store.ts","createStore","{ boxes: IExtendedObservableMap<{ id: ...; name: ...; x: ...; y: ...; } & { readonly width: number; readonly isSelected: boolean; } & { move: (dx: any, dy: any) => void; setName: (newName: any) => void; } & IStateTreeNode> & ISnapshottable<...>; arrows: any; selection: { ...; } & ... 2 more ... & IStateTreeNode; } &..."
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/node.ts","clearDone","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/node.ts","setArticle","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/node.ts","setCustomer","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/node.ts","addRow","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/async.ts","delay","Promise<T>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/async.ts","testCoffeeTodo","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/async.ts","handleResult","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/async.ts","a","Generator<Promise<string>, number, unknown>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/async.ts","a","Generator<Promise<string>, number, unknown>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/async.ts","a","Generator<Promise<string>, number, unknown>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/async.ts","middleware","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/async.ts","filterRelevantStuff","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/pointer.ts","Pointer","IModelType<Snapshot<{ value: T; }>, { value: T; }>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/reference.ts","addBook","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/reference.ts","addFolder","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/reference.ts","addObject","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/reference.ts","addHover","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/reference.ts","removeHover","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/circular2.ts","LateTodo2","IModelType<Snapshot<{ done: boolean; }>, { done: boolean; }>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/circular2.ts","LateStore2","IModelType<Snapshot<{ todo: { done: ...; } & IStateTreeNode; }>, { todo: { done: ...; } & IStateTreeNode; }>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/protect.ts","setTitle","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/protect.ts","createTestStore","{ todos: any; } & IStateTreeNode & ISnapshottable<Snapshot<{ todos: any; }>>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/type-system.ts","method","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/type-system.ts","anotherMethod","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/type-system.ts","setTitle","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/type-system.ts","x","{ title: string; } & { setTitle: (v: string) => void; } & IStateTreeNode"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/type-system.ts","setTitle","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/type-system.ts","setTitle","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/type-system.ts","doA","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/type-system.ts","doB","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/type-system.ts","setTitle","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/type-system.ts","getActualAmount","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/type-system.ts","setAmount","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/type-system.ts","setTitle","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/type-system.ts","setAmount","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/type-system.ts","drive","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/type-system.ts","afterCreate","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/type-system.ts","log","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/type-system.ts","drive","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/map.ts","addTodo","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/map.ts","addTodo","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/map.ts","something","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/action.ts","toggle","boolean"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/action.ts","setCustomer","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/action.ts","noopSetCustomer","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/action.ts","createTestStore","{ customers: any; orders: any; } & IStateTreeNode & ISnapshottable<Snapshot<{ customers: any; orders: any; }>>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/action.ts","inc","unknown"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/action.ts","incrementBy","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/primitives.ts","set","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/primitives.ts","push","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/circular1.ts","LateStore1","IModelType<Snapshot<{ todo: { done: ...; } & IStateTreeNode; }>, { todo: { done: ...; } & IStateTreeNode; }>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/circular1.ts","LateTodo1","IModelType<Snapshot<{ done: boolean; }>, { done: boolean; }>"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/fixtures/fixture-data.ts","createTreasure","any[]"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/fixtures/fixture-data.ts","createHeros","any[]"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/fixtures/fixture-data.ts","createMonsters","any[]"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/object.ts","setTo","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/object.ts","setWidth","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/object.ts","setHeight","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/object.ts","fn","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/object.ts","increment","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/object.ts","increment","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/object.ts","anotherDoubler","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/jsonpatch.ts","testPatches","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/env.ts","createEnvironment","{ useUppercase: boolean; }"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/perf/report.ts","leftPad","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/perf/scenarios.ts","smallScenario","IScenario"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/perf/scenarios.ts","mediumScenario","IScenario"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/perf/scenarios.ts","largeScenario","IScenario"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/hooks.ts","createTestStore","{ store: { todos: any; } & { afterCreate: () => void; beforeDestroy: () => void; } & IStateTreeNode & ISnapshottable<Snapshot<{ todos: any; }>>; Store: IModelType<...>; Todo: IModelType<...>; }"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/hooks.ts","afterCreate","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/hooks.ts","beforeDestroy","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/hooks.ts","afterAttach","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/hooks.ts","beforeDetach","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/hooks.ts","afterCreate","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/hooks.ts","beforeDestroy","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/hooks.ts","postProcessSnapshot","any"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/hooks.ts","listener","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/hooks.ts","afterCreate","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/hooks.ts","beforeDestroy","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/hooks.ts","afterAttach","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/hooks.ts","beforeDetach","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/hooks.ts","afterCreate","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/hooks.ts","beforeDestroy","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/hooks.ts","afterAttach","void"
"../test-repos/mobxjs_mobx-state-tree/packages/mobx-state-tree/test/hooks.ts","beforeDetach","void"
