File,FnId,Type
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","extend","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","extendKeepGetter","a","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","extendKeepGetter","b","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","extendKeepGetter","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","extendKeepGetter","a","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","extendKeepGetter","b","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","extendKeepGetter","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","extendKeepGetter","a","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","extendKeepGetter","b","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","extendKeepGetter","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","extendKeepGetter","a","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","extendKeepGetter","b","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","extendKeepGetter","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","extendKeepGetter","a","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","extendKeepGetter","b","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","extendKeepGetter","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","isPlainObject","value","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","isPlainObject","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","isMutable","value","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","isMutable","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","isPrimitive","value","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","isPrimitive","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","freeze","value","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","freeze","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","deepFreeze","value","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","deepFreeze","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","isSerializable","value","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","isSerializable","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","addHiddenFinalProp","object","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","addHiddenFinalProp","propName","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","addHiddenFinalProp","value","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","addHiddenFinalProp","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","addHiddenWritableProp","object","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","addHiddenWritableProp","propName","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","addHiddenWritableProp","value","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","addHiddenWritableProp","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","addReadOnlyProp","object","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","addReadOnlyProp","propName","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","addReadOnlyProp","value","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","addReadOnlyProp","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","remove","collection","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","remove","item","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","remove","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","registerEventHandler","handlers","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","registerEventHandler","handler","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","registerEventHandler","funRet","() => void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","hasOwnProperty","object","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","hasOwnProperty","propName","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","hasOwnProperty","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","argsToArray","args","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/inferTypes.utils.ts","argsToArray","funRet","any[]"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.create-action-tracking-middleware.ts","createActionTrackingMiddleware","hooks","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.create-action-tracking-middleware.ts","createActionTrackingMiddleware","funRet","(call: any, next: any) => any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","serializeArgument","node","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","serializeArgument","actionName","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","serializeArgument","index","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","serializeArgument","arg","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","serializeArgument","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","deserializeArgument","adm","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","deserializeArgument","value","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","deserializeArgument","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","serializeTheUnserializable","baseType","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","serializeTheUnserializable","funRet","{ $MST_UNSERIALIZABLE: boolean; type: any; }"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","applyAction","target","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","applyAction","actions","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","applyAction","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","baseApplyAction","target","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","baseApplyAction","action","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","baseApplyAction","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","recordActions","subject","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","recordActions","funRet","{ actions: ISerializedActionCall[]; stop: () => void; replay: (target: any) => void; }"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","onAction","target","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","onAction","listener","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","onAction","attachAfter","boolean"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","onAction","funRet","IDisposer"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","fireListener","rawCall","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mobx-state-tree/src/middlewares/inferTypes.on-action.ts","fireListener","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/test/inferTypes.atomic.ts","delay","time","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/test/inferTypes.atomic.ts","delay","funRet","Promise<unknown>"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/test/inferTypes.UndoManager.ts","delay","time","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/test/inferTypes.UndoManager.ts","delay","funRet","Promise<unknown>"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.action-logger.ts","actionLogger","call","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.action-logger.ts","actionLogger","next","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.action-logger.ts","actionLogger","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.simple-action-logger.ts","simpleActionLogger","call","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.simple-action-logger.ts","simpleActionLogger","next","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.simple-action-logger.ts","simpleActionLogger","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.redux.ts","reduxActionToAction","action","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.redux.ts","reduxActionToAction","funRet","{ name: any; args: any[]; }"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.redux.ts","runMiddleWare","action","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.redux.ts","runMiddleWare","runners","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.redux.ts","runMiddleWare","next","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.redux.ts","runMiddleWare","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.redux.ts","n","retVal","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.redux.ts","n","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.redux.ts","handleMonitorActions","remotedev","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.redux.ts","handleMonitorActions","model","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.redux.ts","handleMonitorActions","message","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.redux.ts","handleMonitorActions","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.redux.ts","applySnapshot","model","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.redux.ts","applySnapshot","state","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/inferTypes.redux.ts","applySnapshot","funRet","void"
"../opttyper/Evaluation/PureTypeScript/wordpress-clients_wp-api-angular/demo/inferTypes.module.ts","WpApiLoaderFactory","http","any"
"../opttyper/Evaluation/PureTypeScript/wordpress-clients_wp-api-angular/demo/inferTypes.module.ts","WpApiLoaderFactory","funRet","any"
"../opttyper/Evaluation/PureTypeScript/wordpress-clients_wp-api-angular/src/inferTypes.utils.ts","stripTrailingSlash","value","any"
"../opttyper/Evaluation/PureTypeScript/wordpress-clients_wp-api-angular/src/inferTypes.utils.ts","stripTrailingSlash","funRet","any"
"../opttyper/Evaluation/PureTypeScript/wordpress-clients_wp-api-angular/src/inferTypes.wp-api-angular.ts","WpApiLoaderFactory","http","any"
"../opttyper/Evaluation/PureTypeScript/wordpress-clients_wp-api-angular/src/inferTypes.wp-api-angular.ts","WpApiLoaderFactory","funRet","WpApiStaticLoader"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/inferTypes.vdom.spec.ts","injectVNode","parent","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/inferTypes.vdom.spec.ts","injectVNode","node","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/inferTypes.vdom.spec.ts","injectVNode","nextRef","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/inferTypes.vdom.spec.ts","injectVNode","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/inferTypes.vdom.spec.ts","gen","item","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/inferTypes.vdom.spec.ts","gen","keys","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/inferTypes.vdom.spec.ts","gen","funRet","any[] | VNode"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/inferTypes.vdom.spec.ts","checkInnerHtmlEquals","ax","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/inferTypes.vdom.spec.ts","checkInnerHtmlEquals","bx","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/inferTypes.vdom.spec.ts","checkInnerHtmlEquals","cx","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/inferTypes.vdom.spec.ts","checkInnerHtmlEquals","keys","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/inferTypes.vdom.spec.ts","checkInnerHtmlEquals","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/inferTypes.vdom.spec.ts","getLifecycleState","n","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/inferTypes.vdom.spec.ts","getLifecycleState","funRet","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","injectVNode","parent","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","injectVNode","node","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","injectVNode","nextRef","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","injectVNode","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","gen","item","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","gen","keys","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","gen","funRet","any[] | VNode"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","checkInnerHtmlEquals","ax","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","checkInnerHtmlEquals","bx","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","checkInnerHtmlEquals","cx","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","checkInnerHtmlEquals","keys","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","checkInnerHtmlEquals","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","getRandomInt","min","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","getRandomInt","max","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","getRandomInt","funRet","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","generateRandomSeq","length","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","generateRandomSeq","funRet","number[]"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","createTestCase","a","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","createTestCase","b","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","createTestCase","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/tests/random/inferTypes.children_reconciliation.ts","runTests","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","updateComponent","component","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","updateComponent","newProps","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","updateComponent","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","componentAttached","component","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","componentAttached","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","componentDetached","component","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","componentDetached","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","componentCancelSubscriptions","component","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","componentCancelSubscriptions","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","componentCancelTransientSubscriptions","component","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","componentCancelTransientSubscriptions","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","injectComponent","descriptor","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","injectComponent","container","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","injectComponent","props","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","injectComponent","sync","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","injectComponent","funRet","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","mountComponent","descriptor","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","mountComponent","element","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","mountComponent","props","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","mountComponent","sync","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.component.ts","mountComponent","funRet","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","clock","funRet","number"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","requestMicrotaskExecution","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","requestMacrotaskExecution","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","requestNextFrame","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","handleWindowMessage","e","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","handleWindowMessage","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","handleNextFrame","t","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","handleNextFrame","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","runMicrotasks","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","runMacrotasks","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","scheduleMicrotask","task","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","scheduleMicrotask","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","scheduleMacrotask","task","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","scheduleMacrotask","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","currentFrame","funRet","FrameTasksGroup"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","nextFrame","funRet","FrameTasksGroup"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","startUpdateComponentEachFrame","component","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","startUpdateComponentEachFrame","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","isMounting","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","startMounting","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.scheduler.ts","finishMounting","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.utils.ts","normalizeVNodes","nodes","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.utils.ts","normalizeVNodes","funRet","VNode[]"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.debug.ts","printError","message","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.debug.ts","printError","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeAttach","vnode","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeAttach","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeAttached","vnode","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeAttached","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeDetach","vnode","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeDetach","funRet","void"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeDispose","vnode","any"
"../opttyper/Evaluation/PureTypeScript/localvoid_kivi/lib/inferTypes.vnode.ts","vNodeDispose","funRet","void"
